Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD
2019-03-05 08-AM,ETHUSD,126.92,128.37,126.81,128.19,2482.12,316552.46
2019-03-05 07-AM,ETHUSD,126.26,127.65,126.23,126.92,884.56,112374.4
2019-03-05 06-AM,ETHUSD,125.67,126.83,125.67,126.26,664.52,83996.87
2019-03-05 05-AM,ETHUSD,125.91,126.22,125.33,125.67,753.98,94744.54
2019-03-05 04-AM,ETHUSD,125.12,125.97,125.1,125.91,488.82,61417.57
2019-03-05 03-AM,ETHUSD,124.77,125.47,124.77,125.12,495.36,62042.83
2019-03-05 02-AM,ETHUSD,125.2,125.29,124.75,124.77,458.96,57380.79
2019-03-05 01-AM,ETHUSD,125.45,126,124.98,125.2,510.59,64009.87
2019-03-05 12-AM,ETHUSD,125.16,125.78,125.16,125.45,581.45,72879.16
2019-03-04 11-PM,ETHUSD,124.93,125.28,124.4,125.16,1065.7,133166.05
2019-03-04 10-PM,ETHUSD,125.44,125.98,124.76,124.93,2414.4,302614.91
2019-03-04 09-PM,ETHUSD,126.01,126.22,125.18,125.44,6454.76,810286.7
2019-03-04 08-PM,ETHUSD,125.22,126.93,125.08,126.01,1521.29,192051.56
2019-03-04 07-PM,ETHUSD,125.23,125.24,124.51,125.22,610.84,76204.09
2019-03-04 06-PM,ETHUSD,125.56,125.62,124.93,125.23,632.1,79109.8
2019-03-04 05-PM,ETHUSD,125.34,125.97,125.34,125.56,662.85,83280.35
2019-03-04 04-PM,ETHUSD,125.46,125.97,125.3,125.34,805.26,101147.27
2019-03-04 03-PM,ETHUSD,125.47,126.32,125.06,125.46,1802.21,226558.7
2019-03-04 02-PM,ETHUSD,124.7,125.67,124.65,125.47,1894.0,237166.76
2019-03-04 01-PM,ETHUSD,124,125.3,123.42,124.7,953.78,118671.1
2019-03-04 12-PM,ETHUSD,124.31,124.92,123.89,124,751.97,93533.09
2019-03-04 11-AM,ETHUSD,124.13,125.65,123.68,124.31,2545.86,317975.03
2019-03-04 10-AM,ETHUSD,124.38,125.04,122.52,124.13,5924.93,733143.67
2019-03-04 09-AM,ETHUSD,125.43,126,124.31,124.38,2440.27,306011.3
2019-03-04 08-AM,ETHUSD,126.27,126.64,124.7,125.43,5000.2,628118.41
2019-03-04 07-AM,ETHUSD,126.96,127.24,126.17,126.27,679.13,85953.79
2019-03-04 06-AM,ETHUSD,126.9,127.17,126.46,126.96,927.75,117727.62
2019-03-04 05-AM,ETHUSD,127.04,127.28,125.4,126.9,5131.47,648131.41
2019-03-04 04-AM,ETHUSD,127.92,128,126.12,127.04,5558.89,705379.04
2019-03-04 03-AM,ETHUSD,128.18,128.49,127.03,127.92,2913.44,371871.74
2019-03-04 02-AM,ETHUSD,129.92,129.92,128.18,128.18,361.26,46500.08
2019-03-04 01-AM,ETHUSD,129.95,130.2,129.19,129.92,1164.39,150947.78
2019-03-04 12-AM,ETHUSD,129.63,130.36,129.03,129.95,3216.53,417070.18
2019-03-03 11-PM,ETHUSD,130.11,130.57,127.34,129.63,5325.15,686361.28
2019-03-03 10-PM,ETHUSD,130.7,131,130.11,130.11,537.16,70054.38
2019-03-03 09-PM,ETHUSD,131.07,131.07,130.51,130.7,149.07,19499.31
2019-03-03 08-PM,ETHUSD,130.65,131.07,130.58,131.07,431.39,56437.53
2019-03-03 07-PM,ETHUSD,130.85,131.08,130.3,130.65,272.97,35692.8
2019-03-03 06-PM,ETHUSD,131.11,131.2,130.77,130.85,192.28,25183.01
2019-03-03 05-PM,ETHUSD,131.24,131.6,130.91,131.11,195.75,25732.11
2019-03-03 04-PM,ETHUSD,130.92,131.7,130,131.24,2071.05,271141.49
2019-03-03 03-PM,ETHUSD,131.38,131.62,130.44,130.92,1139.83,149572.79
2019-03-03 02-PM,ETHUSD,132.12,132.2,131.32,131.38,1274.93,168278.69
2019-03-03 01-PM,ETHUSD,132.84,132.84,130.59,132.12,3165.98,417704.68
2019-03-03 12-PM,ETHUSD,133.07,133.18,132.79,132.84,367.56,48851.84
2019-03-03 11-AM,ETHUSD,133.18,133.83,133,133.07,634.81,84585.47
2019-03-03 10-AM,ETHUSD,133.24,133.43,133.03,133.18,25.03,3335.46
2019-03-03 09-AM,ETHUSD,132.95,133.4,132.91,133.24,68.11,9067.01
2019-03-03 08-AM,ETHUSD,133.18,133.9,132.68,132.95,1234.71,164386.57
2019-03-03 07-AM,ETHUSD,133.2,133.54,132.96,133.18,272.67,36321.49
2019-03-03 06-AM,ETHUSD,133.32,133.54,133.03,133.2,45.15,6015.8
2019-03-03 05-AM,ETHUSD,132.77,133.32,132.77,133.32,246.76,32834.56
2019-03-03 04-AM,ETHUSD,133,133.4,132.72,132.77,952.09,126790.09
2019-03-03 03-AM,ETHUSD,133.07,133.23,132.79,133,237.05,31517.83
2019-03-03 02-AM,ETHUSD,133.36,134,132.39,133.07,2971.26,395373.47
2019-03-03 01-AM,ETHUSD,133.76,134.22,133.08,133.36,941.36,125642.98
2019-03-03 12-AM,ETHUSD,132.19,134.42,132.19,133.76,3020.05,403351.15
2019-03-02 11-PM,ETHUSD,131.78,132.2,131.6,132.19,506.85,66920.33
2019-03-02 10-PM,ETHUSD,132.32,132.55,130.98,131.78,514.83,67758.4
2019-03-02 09-PM,ETHUSD,131.84,132.5,131.76,132.32,224.9,29734.15
2019-03-02 08-PM,ETHUSD,132.47,132.63,131.53,131.84,787.3,103981.34
2019-03-02 07-PM,ETHUSD,131.3,132.67,131.05,132.47,2251.63,296887.66
2019-03-02 06-PM,ETHUSD,130.23,131.73,130,131.3,899.22,117736.51
2019-03-02 05-PM,ETHUSD,131.13,131.64,130.23,130.23,832.94,109074.17
2019-03-02 04-PM,ETHUSD,131.74,132.73,130.15,131.13,3068.35,403579.57
2019-03-02 03-PM,ETHUSD,132.6,132.71,131.52,131.74,2498.58,330795.05
2019-03-02 02-PM,ETHUSD,132.6,133.01,131.98,132.6,950.25,125887.24
2019-03-02 01-PM,ETHUSD,132.85,133.44,132.06,132.6,1070.15,142251.16
2019-03-02 12-PM,ETHUSD,133.45,133.46,132.73,132.85,509.0,67763.86
2019-03-02 11-AM,ETHUSD,132.74,134.06,132.67,133.45,959.53,127817.85
2019-03-02 10-AM,ETHUSD,131.88,132.81,131.51,132.74,1801.84,237830.28
2019-03-02 09-AM,ETHUSD,132.17,132.59,131.4,131.88,3615.84,477466.92
2019-03-02 08-AM,ETHUSD,132.17,132.7,129.55,132.17,10067.98,1317557.25
2019-03-02 07-AM,ETHUSD,133.57,133.57,131.53,132.17,2131.38,282620.32
2019-03-02 06-AM,ETHUSD,133.66,133.9,133.24,133.57,167.47,22358.09
2019-03-02 05-AM,ETHUSD,134.21,134.21,133.51,133.66,596.13,79778.26
2019-03-02 04-AM,ETHUSD,134.85,134.92,131.89,134.21,3447.34,460007.04
2019-03-02 03-AM,ETHUSD,134.93,135.12,134.74,134.85,322.63,43544.49
2019-03-02 02-AM,ETHUSD,135.03,135.06,134.83,134.93,575.49,77643.06
2019-03-02 01-AM,ETHUSD,135.1,135.38,134.99,135.03,103.23,13951.14
2019-03-02 12-AM,ETHUSD,134.83,135.48,134.69,135.1,323.11,43638.73
2019-03-01 11-PM,ETHUSD,135.25,135.39,134.37,134.83,1126.09,151766.51
2019-03-01 10-PM,ETHUSD,136.08,136.73,134.31,135.25,2774.81,376086.22
2019-03-01 09-PM,ETHUSD,135.86,136.31,135.75,136.08,1035.04,140830.01
2019-03-01 08-PM,ETHUSD,136.09,136.4,135.53,135.86,487.76,66327.9
2019-03-01 07-PM,ETHUSD,136.49,136.66,136.03,136.09,681.84,92962.27
2019-03-01 06-PM,ETHUSD,136.76,136.92,135.97,136.49,1429.87,195065.74
2019-03-01 05-PM,ETHUSD,136.36,137.6,136.25,136.76,1813.28,248346.49
2019-03-01 04-PM,ETHUSD,135.35,137.41,134.8,136.36,5069.55,688938.38
2019-03-01 03-PM,ETHUSD,135.18,135.45,134.96,135.35,921.1,124593.35
2019-03-01 02-PM,ETHUSD,135.08,135.24,134.8,135.18,979.48,132195.73
2019-03-01 01-PM,ETHUSD,134.83,135.3,134.45,135.08,2112.9,284859.05
2019-03-01 12-PM,ETHUSD,135.04,135.05,134.54,134.83,589.09,79419.66
2019-03-01 11-AM,ETHUSD,135.34,135.39,134.84,135.04,643.34,86884.33
2019-03-01 10-AM,ETHUSD,135.4,135.62,135.08,135.34,676.17,91523.19
2019-03-01 09-AM,ETHUSD,135.23,136.03,135.16,135.4,3190.97,432807.52
2019-03-01 08-AM,ETHUSD,134.76,135.27,134.69,135.23,802.3,108366.06
2019-03-01 07-AM,ETHUSD,135.27,135.27,133.77,134.76,8700.15,1170530.97
2019-03-01 06-AM,ETHUSD,135.57,135.75,135.2,135.27,488.98,66187.58
2019-03-01 05-AM,ETHUSD,135.44,135.69,135.44,135.57,151.22,20510.52
2019-03-01 04-AM,ETHUSD,135.5,135.57,135.05,135.44,631.03,85360.38
2019-03-01 03-AM,ETHUSD,134.93,135.82,134.8,135.5,406.67,55058.52
2019-03-01 02-AM,ETHUSD,135.09,135.15,134.85,134.93,63.91,8623.98
2019-03-01 01-AM,ETHUSD,134.92,135.24,134.55,135.09,403.18,54405.83
2019-03-01 12-AM,ETHUSD,134.34,135.45,134.34,134.92,269.9,36424.37
2019-02-28 11-PM,ETHUSD,134.5,135.71,134.34,134.34,615.37,83050.98
2019-02-28 10-PM,ETHUSD,135.06,135.19,133.95,134.5,436.97,58714.41
2019-02-28 09-PM,ETHUSD,134.86,135.43,134.81,135.06,1253.58,169418.67
2019-02-28 08-PM,ETHUSD,135.39,135.56,134.26,134.86,3638.27,491208.89
2019-02-28 07-PM,ETHUSD,136.08,137.49,134.32,135.39,4554.15,617239.04
2019-02-28 06-PM,ETHUSD,135.05,136.44,134.26,136.08,2003.94,271085.86
2019-02-28 05-PM,ETHUSD,135.62,136.2,133.52,135.05,8918.89,1203494.07
2019-02-28 04-PM,ETHUSD,136.38,137.72,133.56,135.62,11447.5,1546109.66
2019-02-28 03-PM,ETHUSD,136.39,139.05,131.65,136.38,15219.8,2069234.83
2019-02-28 02-PM,ETHUSD,135.86,136.73,135.78,136.39,976.95,133065.79
2019-02-28 01-PM,ETHUSD,136.1,136.1,135.55,135.86,634.67,86221.55
2019-02-28 12-PM,ETHUSD,136.43,136.79,135.4,136.1,3455.87,470429.23
2019-02-28 11-AM,ETHUSD,135.88,137,135.88,136.43,1529.06,208362.95
2019-02-28 10-AM,ETHUSD,135.98,136.32,135.5,135.88,1907.92,259131.92
2019-02-28 09-AM,ETHUSD,136.2,136.78,135.71,135.98,1037.61,141180.42
2019-02-28 08-AM,ETHUSD,135.06,137.05,135.06,136.2,3010.88,410078.92
2019-02-28 07-AM,ETHUSD,135.25,135.31,134.05,135.06,678.17,91282.58
2019-02-28 06-AM,ETHUSD,136.17,136.17,135,135.25,1013.99,137450.89
2019-02-28 05-AM,ETHUSD,135.89,136.56,135.89,136.17,572.52,77948.38
2019-02-28 04-AM,ETHUSD,135.43,136.21,135.42,135.89,345.92,47005.9
2019-02-28 03-AM,ETHUSD,135.31,135.89,135,135.43,1044.82,141565.46
2019-02-28 02-AM,ETHUSD,136.42,136.6,134.85,135.31,1164.2,157819.3
2019-02-28 01-AM,ETHUSD,135.96,137.18,135.94,136.42,1609.92,220063.16
2019-02-28 12-AM,ETHUSD,134.06,137.72,133.46,135.96,3830.89,517447.58
2019-02-27 11-PM,ETHUSD,131.72,135.55,131.45,134.06,6967.96,931234.9
2019-02-27 10-PM,ETHUSD,130.94,131.72,130.1,131.72,1311.38,171359.56
2019-02-27 09-PM,ETHUSD,128.97,130.98,128.19,130.94,6666.01,866360.88
2019-02-27 08-PM,ETHUSD,134.95,134.95,125.66,128.97,26260.53,3405641.52
2019-02-27 07-PM,ETHUSD,135.47,135.68,134.25,134.95,3242.86,438255.04
2019-02-27 06-PM,ETHUSD,136.58,136.58,135.43,135.47,2990.64,407027.35
2019-02-27 05-PM,ETHUSD,136.19,136.6,136.09,136.58,4223.16,575640.57
2019-02-27 04-PM,ETHUSD,136.74,137.06,135.94,136.19,1563.43,213553.12
2019-02-27 03-PM,ETHUSD,137.04,137.12,136.7,136.74,632.63,86647.62
2019-02-27 02-PM,ETHUSD,139.19,139.19,135.28,137.04,4264.5,584845.04
2019-02-27 01-PM,ETHUSD,137.63,139.83,137.63,139.19,2711.64,376291.15
2019-02-27 12-PM,ETHUSD,137.85,138.39,137.33,137.63,1078.11,148615.46
2019-02-27 11-AM,ETHUSD,137.4,137.92,137.26,137.85,2206.4,303489.38
2019-02-27 10-AM,ETHUSD,137.53,137.81,137.35,137.4,2732.89,376141.43
2019-02-27 09-AM,ETHUSD,137.39,137.73,137.32,137.53,1727.25,237696.89
2019-02-27 08-AM,ETHUSD,137.22,138.5,137.22,137.39,5423.45,747323.2
2019-02-27 07-AM,ETHUSD,135.61,137.81,135.53,137.22,4408.72,603666.35
2019-02-27 06-AM,ETHUSD,135.75,135.97,135.2,135.61,1443.5,195448.92
2019-02-27 05-AM,ETHUSD,135.22,136.06,135.11,135.75,387.24,52587.55
2019-02-27 04-AM,ETHUSD,135.11,135.66,135.04,135.22,146.88,19878.58
2019-02-27 03-AM,ETHUSD,135.09,135.5,134.93,135.11,299.34,40428.86
2019-02-27 02-AM,ETHUSD,134.48,135.73,134.48,135.09,468.22,63420.49
2019-02-27 01-AM,ETHUSD,134.62,134.88,134.38,134.48,107.34,14455.71
2019-02-27 12-AM,ETHUSD,135.9,135.9,134.05,134.62,987.46,132961.41
2019-02-26 11-PM,ETHUSD,135.71,136.13,135.53,135.9,168.17,22851.86
2019-02-26 10-PM,ETHUSD,134.81,136,134.79,135.71,541.76,73348.81
2019-02-26 09-PM,ETHUSD,134.61,135.65,134.57,134.81,499.9,67601.32
2019-02-26 08-PM,ETHUSD,134.53,134.98,134.2,134.61,3374.41,453647.94
2019-02-26 07-PM,ETHUSD,134.34,135.09,134.04,134.53,1084.86,146159.84
2019-02-26 06-PM,ETHUSD,135.07,135.5,133.92,134.34,1209.69,163051.5
2019-02-26 05-PM,ETHUSD,134.73,135.42,133.3,135.07,1191.02,160100.68
2019-02-26 04-PM,ETHUSD,136.04,136.08,134.73,134.73,1060.42,143483.67
2019-02-26 03-PM,ETHUSD,136.36,136.59,135.9,136.04,823.63,112196.66
2019-02-26 02-PM,ETHUSD,135.23,136.53,134.69,136.36,1521.49,206401.29
2019-02-26 01-PM,ETHUSD,135,135.23,133.9,135.23,3455.22,465132.82
2019-02-26 12-PM,ETHUSD,135.24,135.54,134.44,135,5972.4,807409.03
2019-02-26 11-AM,ETHUSD,136.04,136.52,135.06,135.24,5174.45,702599.51
2019-02-26 10-AM,ETHUSD,135.61,136.77,135.41,136.04,2464.17,335855.58
2019-02-26 09-AM,ETHUSD,135.84,136.06,132.05,135.61,6340.51,854726.79
2019-02-26 08-AM,ETHUSD,136.21,136.3,135.36,135.84,1171.41,158994.32
2019-02-26 07-AM,ETHUSD,135.58,136.34,135.27,136.21,3131.42,425005.63
2019-02-26 06-AM,ETHUSD,136.29,136.53,134.94,135.58,4271.72,579103.84
2019-02-26 05-AM,ETHUSD,137.23,137.44,135.32,136.29,6161.42,839763.53
2019-02-26 04-AM,ETHUSD,137.42,137.83,136.82,137.23,1184.75,163079.04
2019-02-26 03-AM,ETHUSD,137.27,137.65,137.27,137.42,378.62,52053.08
2019-02-26 02-AM,ETHUSD,137.47,138.07,137.24,137.27,734.93,101218.52
2019-02-26 01-AM,ETHUSD,137.65,137.81,137.14,137.47,507.83,69839.35
2019-02-26 12-AM,ETHUSD,137.63,137.82,136.46,137.65,2120.52,290738.31
2019-02-25 11-PM,ETHUSD,138.47,138.69,137.26,137.63,1067.14,147041.58
2019-02-25 10-PM,ETHUSD,135.76,138.91,135.76,138.47,1327.9,182154.99
2019-02-25 09-PM,ETHUSD,137.25,141.98,135.75,135.76,6470.08,888548.79
2019-02-25 08-PM,ETHUSD,139.36,139.6,134.73,137.25,10228.48,1402971.22
2019-02-25 07-PM,ETHUSD,140.28,140.57,138.87,139.36,2306.38,321701.96
2019-02-25 06-PM,ETHUSD,138.52,140.96,138.52,140.28,4583.08,641237.07
2019-02-25 05-PM,ETHUSD,139.96,140.03,138,138.52,4219.82,586584.76
2019-02-25 04-PM,ETHUSD,136.65,140.9,136.4,139.96,8860.81,1225661.1
2019-02-25 03-PM,ETHUSD,136.31,136.83,136.09,136.65,2981.69,407191.81
2019-02-25 02-PM,ETHUSD,137.7,137.7,134.99,136.31,5858.4,797126.47
2019-02-25 01-PM,ETHUSD,137.72,138.12,137.46,137.7,1296.47,178585.84
2019-02-25 12-PM,ETHUSD,136.32,138.16,136.19,137.72,2778.89,381903.99
2019-02-25 11-AM,ETHUSD,136.15,136.88,136.14,136.32,1087.27,148370.54
2019-02-25 10-AM,ETHUSD,136.67,137.32,134.2,136.15,4604.01,625043.43
2019-02-25 09-AM,ETHUSD,136.97,137.82,136.25,136.67,1671.96,229331.26
2019-02-25 08-AM,ETHUSD,135.96,137.03,135.96,136.97,495.63,67725.65
2019-02-25 07-AM,ETHUSD,137.17,137.17,135.32,135.96,1993.07,271698.96
2019-02-25 06-AM,ETHUSD,137.56,138.45,136.8,137.17,1331.17,183339.53
2019-02-25 05-AM,ETHUSD,138.8,138.8,135,137.56,3253.71,445805.49
2019-02-25 04-AM,ETHUSD,138,139.02,137.43,138.8,2138.78,295269.99
2019-02-25 03-AM,ETHUSD,137.37,138.98,137.37,138,3546.04,489458.47
2019-02-25 02-AM,ETHUSD,135.38,137.66,134.85,137.37,1883.59,256821.57
2019-02-25 01-AM,ETHUSD,134.7,135.98,134.01,135.38,2110.82,285093.45
2019-02-25 12-AM,ETHUSD,131.84,135.42,131.42,134.7,6857.86,913688.72
2019-02-24 11-PM,ETHUSD,137.64,137.78,131.4,131.84,6663.18,899513.1
2019-02-24 10-PM,ETHUSD,138.9,138.94,136.43,137.64,4145.51,570172.16
2019-02-24 09-PM,ETHUSD,139.19,141.9,137.53,138.9,8764.79,1224265.49
2019-02-24 08-PM,ETHUSD,138.64,139.55,138.4,139.19,2975.0,413304.16
2019-02-24 07-PM,ETHUSD,138.75,138.94,137.92,138.64,1463.58,202599.59
2019-02-24 06-PM,ETHUSD,138.23,139.5,137.53,138.75,4373.35,605122.55
2019-02-24 05-PM,ETHUSD,137.54,139.82,136.95,138.23,7404.22,1025852.18
2019-02-24 04-PM,ETHUSD,140.07,140.07,133,137.54,15461.6,2106636.97
2019-02-24 03-PM,ETHUSD,139.75,142.34,138.67,140.07,15098.02,2120368.78
2019-02-24 02-PM,ETHUSD,159.82,160.07,134.96,139.75,34608.48,4937978.7
2019-02-24 01-PM,ETHUSD,161.18,162.4,158.91,159.82,2324.96,373431.78
2019-02-24 12-PM,ETHUSD,162.83,163.18,160.9,161.18,3651.65,590639.72
2019-02-24 11-AM,ETHUSD,162.97,163.73,162.42,162.83,1869.6,304770.4
2019-02-24 10-AM,ETHUSD,162.4,163.18,162.39,162.97,3354.69,545904.97
2019-02-24 09-AM,ETHUSD,162,162.43,160.09,162.4,8954.51,1444023.44
2019-02-24 08-AM,ETHUSD,163.92,164.04,161.9,162,2350.13,382419.13
2019-02-24 07-AM,ETHUSD,163.99,164.6,163.16,163.92,1244.58,203789.26
2019-02-24 06-AM,ETHUSD,163.78,164.63,163.39,163.99,1123.64,184180.89
2019-02-24 05-AM,ETHUSD,162.94,164.43,162.92,163.78,3348.12,546753.52
2019-02-24 04-AM,ETHUSD,163.57,164.36,162.71,162.94,1518.82,248052.3
2019-02-24 03-AM,ETHUSD,163.87,165.76,163.26,163.57,6714.95,1103824.46
2019-02-24 02-AM,ETHUSD,158.98,163.87,158.78,163.87,6535.69,1057710.25
2019-02-24 01-AM,ETHUSD,158.82,159.5,158.22,158.98,1888.82,300006.32
2019-02-24 12-AM,ETHUSD,157.42,159.45,157.4,158.82,1540.38,244192.93
2019-02-23 11-PM,ETHUSD,157.74,157.88,157.19,157.42,481.57,75871.76
2019-02-23 10-PM,ETHUSD,156.58,158,156.51,157.74,2865.23,450138.93
2019-02-23 09-PM,ETHUSD,158.91,159.15,156.56,156.58,4183.66,659680.76
2019-02-23 08-PM,ETHUSD,156.37,160,156.37,158.91,10796.58,1714869.36
2019-02-23 07-PM,ETHUSD,156.6,158.77,156.24,156.37,9158.6,1440182.37
2019-02-23 06-PM,ETHUSD,155.72,158.77,155.24,156.6,9798.82,1534002.75
2019-02-23 05-PM,ETHUSD,152.57,157.36,152,155.72,24124.32,3734353.95
2019-02-23 04-PM,ETHUSD,146.54,154.56,146.4,152.57,9184.77,1390294.14
2019-02-23 03-PM,ETHUSD,146.85,146.94,146,146.54,1667.96,243951.66
2019-02-23 02-PM,ETHUSD,146.97,147.05,146.79,146.85,898.75,132127.56
2019-02-23 01-PM,ETHUSD,147,147.09,146.57,146.97,327.7,48124.1
2019-02-23 12-PM,ETHUSD,147.02,147.38,146.61,147,1911.27,280849.61
2019-02-23 11-AM,ETHUSD,147.34,147.83,146.83,147.02,2557.9,376904.78
2019-02-23 10-AM,ETHUSD,146.91,147.85,146.7,147.34,3155.38,464849.84
2019-02-23 09-AM,ETHUSD,145.41,147.01,144.93,146.91,2849.24,415911.85
2019-02-23 08-AM,ETHUSD,145.85,145.97,145.26,145.41,497.24,72392.76
2019-02-23 07-AM,ETHUSD,145.99,146.16,145.62,145.85,430.74,62882.5
2019-02-23 06-AM,ETHUSD,145.75,146.04,145.48,145.99,791.78,115447.31
2019-02-23 05-AM,ETHUSD,145.25,145.89,145.04,145.75,1801.3,261956.4
2019-02-23 04-AM,ETHUSD,146.4,146.4,144.8,145.25,3393.37,493401.94
2019-02-23 03-AM,ETHUSD,146.12,146.45,145.5,146.4,2470.1,360629.93
2019-02-23 02-AM,ETHUSD,146.82,146.92,145.91,146.12,1025.16,150158.24
2019-02-23 01-AM,ETHUSD,146.18,147.05,146.12,146.82,1170.95,171809.32
2019-02-23 12-AM,ETHUSD,146.4,146.78,146.02,146.18,1306.29,191103.3
2019-02-22 11-PM,ETHUSD,147.18,147.36,146.3,146.4,1824.34,268184.72
2019-02-22 10-PM,ETHUSD,146.97,147.34,146.77,147.18,739.81,108776.37
2019-02-22 09-PM,ETHUSD,146.27,147.1,146,146.97,2286.23,335075.9
2019-02-22 08-PM,ETHUSD,146.98,147.23,146.11,146.27,3094.17,453073.96
2019-02-22 07-PM,ETHUSD,147.04,147.46,146.7,146.98,1882.72,276797.56
2019-02-22 06-PM,ETHUSD,147.06,147.3,146.57,147.04,1945.61,285961.42
2019-02-22 05-PM,ETHUSD,146.35,147.25,145.99,147.06,4744.68,694583.08
2019-02-22 04-PM,ETHUSD,146.51,146.7,145.92,146.35,6181.94,904959.29
2019-02-22 03-PM,ETHUSD,146.4,146.69,145.31,146.51,5627.35,820856.71
2019-02-22 02-PM,ETHUSD,147.01,147.32,145.58,146.4,5551.1,814306.35
2019-02-22 01-PM,ETHUSD,146,147.52,146,147.01,2638.34,387425.15
2019-02-22 12-PM,ETHUSD,145.93,147.29,145.73,146,3977.6,582129.64
2019-02-22 11-AM,ETHUSD,145.71,146,145.5,145.93,5471.31,797084.0
2019-02-22 10-AM,ETHUSD,146.02,146.11,145.43,145.71,6567.75,957397.22
2019-02-22 09-AM,ETHUSD,145.72,146.34,145.15,146.02,5704.61,831830.34
2019-02-22 08-AM,ETHUSD,143.14,146.06,142.84,145.72,6553.21,949194.49
2019-02-22 07-AM,ETHUSD,144.42,144.49,142.11,143.14,9615.78,1376009.23
2019-02-22 06-AM,ETHUSD,144.77,145.25,144.42,144.42,1200.42,173814.7
2019-02-22 05-AM,ETHUSD,144.9,145.6,144.69,144.77,1979.98,287345.98
2019-02-22 04-AM,ETHUSD,144.9,145.18,144.55,144.9,1417.89,205209.78
2019-02-22 03-AM,ETHUSD,145.46,145.69,144.82,144.9,2120.06,307790.49
2019-02-22 02-AM,ETHUSD,144.88,145.97,144.88,145.46,3444.71,500654.85
2019-02-22 01-AM,ETHUSD,143.88,144.88,143.74,144.88,651.23,94099.4
2019-02-22 12-AM,ETHUSD,144.3,144.52,143.59,143.88,796.29,114736.07
2019-02-21 11-PM,ETHUSD,142.98,144.5,142.67,144.3,754.45,108692.28
2019-02-21 10-PM,ETHUSD,143.59,143.63,142.91,142.98,1271.64,182233.66
2019-02-21 09-PM,ETHUSD,142.92,143.91,142.8,143.59,831.66,119249.58
2019-02-21 08-PM,ETHUSD,142.99,143.8,142.85,142.92,970.55,139263.85
2019-02-21 07-PM,ETHUSD,142.56,143.19,142.32,142.99,379.12,54124.93
2019-02-21 06-PM,ETHUSD,142.88,143.01,142.11,142.56,970.21,138384.92
2019-02-21 05-PM,ETHUSD,142.17,143.13,142.09,142.88,1268.79,180792.0
2019-02-21 04-PM,ETHUSD,143.58,143.59,141.81,142.17,1504.83,214458.32
2019-02-21 03-PM,ETHUSD,143.26,143.59,142.8,143.58,1880.89,269095.64
2019-02-21 02-PM,ETHUSD,143.7,143.75,143.11,143.26,963.18,138168.6
2019-02-21 01-PM,ETHUSD,143.1,144.16,142.81,143.7,1999.26,286676.18
2019-02-21 12-PM,ETHUSD,143.37,143.86,142.85,143.1,3445.84,494467.94
2019-02-21 11-AM,ETHUSD,143.18,143.53,141.61,143.37,3589.09,512698.76
2019-02-21 10-AM,ETHUSD,143.43,143.51,142.26,143.18,1667.26,238082.51
2019-02-21 09-AM,ETHUSD,143.97,144.58,142.26,143.43,3989.13,572530.03
2019-02-21 08-AM,ETHUSD,146.36,146.53,143.12,143.97,3482.03,503628.04
2019-02-21 07-AM,ETHUSD,145.45,146.47,145.24,146.36,3574.07,521572.07
2019-02-21 06-AM,ETHUSD,146.92,149.5,145.1,145.45,5005.97,734080.45
2019-02-21 05-AM,ETHUSD,146.08,147.18,145.64,146.92,5075.14,743011.37
2019-02-21 04-AM,ETHUSD,147.12,147.12,145.73,146.08,1761.64,257617.11
2019-02-21 03-AM,ETHUSD,145.12,147.17,144.97,147.12,2039.89,297737.04
2019-02-21 02-AM,ETHUSD,144.99,145.58,144.79,145.12,2322.11,337076.16
2019-02-21 01-AM,ETHUSD,146.02,146.02,144,144.99,2744.85,398488.96
2019-02-21 12-AM,ETHUSD,147.03,147.81,144.74,146.02,5283.43,771271.46
2019-02-20 11-PM,ETHUSD,145.85,148.62,145.7,147.03,6596.08,970378.45
2019-02-20 10-PM,ETHUSD,145.01,146.22,144.97,145.85,1272.34,184979.49
2019-02-20 09-PM,ETHUSD,146.12,146.65,144.79,145.01,3097.97,451328.82
2019-02-20 08-PM,ETHUSD,145.46,146.33,145.07,146.12,2278.69,332126.2
2019-02-20 07-PM,ETHUSD,145.18,145.46,144.64,145.46,1267.27,183676.97
2019-02-20 06-PM,ETHUSD,145.3,145.5,144.39,145.18,3074.58,445302.21
2019-02-20 05-PM,ETHUSD,146.45,146.92,144.92,145.3,3293.9,480090.84
2019-02-20 04-PM,ETHUSD,144.34,146.49,144.33,146.45,3131.93,456438.17
2019-02-20 03-PM,ETHUSD,145.21,145.53,144.05,144.34,1758.46,254351.9
2019-02-20 02-PM,ETHUSD,145.55,145.84,144.18,145.21,3169.46,459229.87
2019-02-20 01-PM,ETHUSD,147,147.79,144.96,145.55,4983.76,729022.3
2019-02-20 12-PM,ETHUSD,145.25,147.07,144.87,147,4137.82,604599.53
2019-02-20 11-AM,ETHUSD,145.84,145.84,144.79,145.25,2017.61,292867.47
2019-02-20 10-AM,ETHUSD,143.64,146.48,143.01,145.84,5468.28,793641.45
2019-02-20 09-AM,ETHUSD,143.4,144.15,142.99,143.64,4391.3,629386.48
2019-02-20 08-AM,ETHUSD,142.51,143.67,142,143.4,3754.03,535656.05
